"year","age","gender","uli","region"
2,39,"male",26.3966465646976,"south"
6,36,"female",66.6910410850418,"north"
1,39,"male",26.8966465646976,"south"
3,38,"female",41.3687803765304,"south"
2,39,"male",39.8013845608587,"south"
2,36,"male",57.9116422402404,"south"
3,37,"female",66.0857696642989,"north"
3,30,"male",18.9899643458807,"south"
6,34,"female",55.4,"south"
2,30,"female",71.6542722419117,"south"
2,34,"female",69.3189727243182,"north"
6,35,"male",46.4,"south"
3,33,"male",78.5564641751738,"north"
2,38,"female",71.3884263130451,"north"
2,37,"female",54.2484058855478,"north"
2,31,"male",35.4694441886226,"north"
3,32,"male",53.8693754039501,"north"
6,35,"male",71.1,"north"
1,35,"female",33.4091068525328,"south"
2,38,"male",56.2538189814293,"north"
6,33,"male",57.5,"south"
6,37,"male",55.3,"north"
2,30,"female",70.6891168630541,"north"
1,33,"male",44.4607894239197,"south"
6,39,"male",70.7186187957042,"north"
2,35,"male",22.0914665554742,"north"
2,34,"male",50.7384120523418,"north"
1,33,"male",34.6713816548146,"south"
2,31,"male",45.9932252532453,"south"
2,32,"male",44.6213445469898,"north"
2,37,"male",64.0072571082326,"north"
2,34,"male",47.7406757834943,"north"
2,39,"male",60.8645939223623,"north"
6,34,"female",63.992524521617,"north"
2,38,"female",58.6710959991034,"south"
2,35,"female",61.3375722465242,"south"
2,31,"female",41.4562465419578,"south"
1,33,"female",45.5154455501884,"north"
1,35,"female",52.4146925232015,"north"
6,37,"female",69.8284855469893,"north"
6,34,"male",66.3,"south"
3,34,"male",48.3148155750737,"north"
3,31,"female",84.6467602994744,"north"
2,31,"male",57.7970206718804,"north"
3,31,"male",32.2217062380415,"north"
2,38,"female",42.8296730431956,"north"
1,36,"male",50.0599710553598,"north"
1,35,"female",51.9753103306062,"south"
1,30,"female",59.6348181912676,"south"
6,33,"female",62.4,"south"
3,37,"male",17.9133660117259,"south"
6,35,"male",48.4,"north"
6,37,"female",67.4349247535848,"north"
3,33,"male",46.7575746093295,"north"
1,37,"male",62.0553651220802,"north"
2,34,"female",65.1446841511292,"north"
1,36,"female",63.5436616418376,"north"
6,32,"male",51.6,"south"
1,30,"male",65.4218171213876,"south"
1,36,"male",41.6347684072804,"north"
3,33,"female",62.8105678445097,"north"
3,34,"female",48.8040497764026,"north"
6,30,"male",57.5,"north"
6,30,"female",63.6,"north"
6,38,"female",55.5,"south"
2,36,"female",42.2016304715874,"north"
3,39,"male",71.658790946205,"south"
1,31,"male",44.6539689756659,"north"
2,39,"female",73.5694431288004,"south"
6,39,"female",47.1,"south"
6,31,"male",48.7,"south"
1,35,"female",72.0598268388187,"north"
2,36,"male",55.3198195534465,"south"
3,34,"male",23.8155175736128,"north"
1,34,"male",66.4275050743077,"north"
3,31,"male",62.746083758892,"south"
1,31,"female",74.8980667282986,"north"
6,33,"female",44.4488764880617,"north"
3,39,"female",67.5106889085981,"north"
2,31,"female",60.3930170517299,"south"
6,37,"female",55.5,"north"
2,39,"male",55.0032410798907,"south"
6,38,"male",45.5429365719993,"north"
2,37,"male",62.0702798484474,"south"
3,34,"male",34.1235996484853,"south"
2,37,"male",39.8722274901248,"south"
2,34,"female",69.4811413033741,"south"
6,38,"male",31.7,"south"
1,33,"male",45.2188579535348,"north"
1,34,"female",69.7858627273481,"south"
6,31,"female",45.3,"south"
3,31,"male",43.3514048612123,"south"
2,36,"male",52.6740357092747,"north"
6,30,"male",53.6,"north"
3,30,"male",52.879121324263,"south"
1,30,"male",47.548913797408,"north"
6,32,"male",69,"south"
6,32,"male",7.9,"north"
6,31,"male",37.9,"south"
1,30,"male",26.8442037537529,"north"
2,34,"male",61.9995558214519,"south"
1,30,"female",58.6905982845381,"south"
3,33,"female",49.902264607029,"south"
6,38,"male",38.8,"south"
1,31,"male",45.2589240300852,"south"
2,38,"male",64.0309335118392,"north"
3,32,"female",47.1925584920201,"north"
2,33,"female",56.988444948626,"north"
1,38,"female",57.4903266788875,"south"
6,38,"male",32.9,"north"
3,31,"male",54.3563122385296,"north"
2,32,"female",65.8120484535849,"north"
2,31,"female",54.6143990533833,"north"
2,33,"female",55.8272572510419,"south"
6,39,"female",62.9335892711844,"north"
2,36,"male",82.1518102678995,"north"
6,33,"male",54.3,"south"
1,36,"male",76.0622414020384,"north"
6,33,"male",61.3,"south"
2,35,"male",39.4974064131682,"south"
2,35,"male",45.9838599224975,"south"
1,37,"female",46.3119449928818,"south"
3,35,"male",22.3236395526592,"south"
2,32,"female",73.421455040884,"north"
1,36,"female",72.6143015652624,"south"
1,33,"female",70.4342454094776,"north"
6,32,"female",59,"south"
2,38,"male",58.6331304643483,"north"
2,30,"female",67.5086093250049,"south"
2,32,"female",59.2069296051017,"south"
1,38,"male",40.8264404325044,"south"
3,38,"female",65.2267040450379,"north"
6,31,"female",76.7347581530531,"north"
3,30,"female",56.1421592843094,"south"
6,36,"female",67.7,"south"
1,34,"female",37.3035763078019,"south"
6,37,"male",47.8,"south"
2,31,"male",66.4404511117358,"south"
3,31,"female",51.8397954286423,"south"
3,35,"female",56.2487909376293,"south"
1,30,"male",48.037915267842,"south"
6,32,"female",81.3799493859748,"north"
6,31,"male",51.1,"south"
6,39,"male",39.9,"north"
6,32,"female",63.1,"south"
3,32,"male",58.9082709751731,"south"
6,31,"male",69.9,"north"
3,37,"male",45.0701915908607,"south"
6,35,"female",82.7,"south"
2,31,"male",55.2966084110247,"south"
3,36,"female",77.5335207533721,"south"
1,38,"female",43.9937649828991,"north"
2,33,"female",40.6251083099473,"north"
2,32,"male",47.3292602153925,"north"
3,36,"male",12.0584990202698,"north"
3,30,"female",66.7632055450834,"south"
1,35,"female",59.3676705409247,"south"
3,35,"female",66.1886442186651,"south"
1,30,"female",60.9226127394594,"north"
3,33,"female",45.0875222065594,"south"
1,39,"female",66.1856303310981,"south"
6,31,"male",54.4,"north"
6,32,"female",75.6045629134855,"north"
1,35,"female",24.1249348020073,"south"
6,39,"male",61.1,"south"
6,35,"male",46.5,"north"
1,31,"male",38.1324802265119,"north"
2,31,"female",50.1674856979581,"south"
6,39,"female",47.3,"south"
1,31,"male",50.8027149427828,"north"
1,39,"female",71.4722510522178,"south"
3,31,"male",29.2568561176444,"north"
1,32,"female",76.2730777155751,"north"
1,36,"female",82.077099078771,"north"
3,35,"male",52.9295180632271,"south"
1,38,"male",46.837448720089,"north"
6,31,"male",59.4,"south"
1,32,"female",53.4602609590244,"north"
1,32,"male",48.1050186847505,"south"
6,32,"male",47.2,"south"
1,39,"female",89.7933622769522,"south"
6,36,"female",38.3,"south"
1,33,"male",33.4476785313762,"north"
3,35,"female",68.3696708735877,"north"
6,34,"female",55.8880227206818,"north"
2,39,"female",61.1322604683514,"north"
6,35,"female",39.6,"south"
3,38,"female",67.4281659466673,"north"
2,39,"male",54.7952384380334,"south"
6,36,"male",46.5,"south"
6,39,"male",49.1616845559221,"north"
6,35,"female",50.6,"south"
6,37,"male",51.5,"north"
6,33,"female",46.1,"north"
3,38,"female",43.4655025857939,"north"
6,39,"male",56.9,"north"
6,32,"female",66.2,"south"
3,35,"male",39.3694888696633,"north"
2,32,"male",54.6142528627378,"north"
3,30,"male",62.9829223861166,"north"
1,31,"female",55.6636636622377,"south"
3,35,"female",84.942365939976,"south"
6,32,"male",45.1,"north"
3,36,"female",52.8688304934182,"north"
6,35,"female",66.2,"south"
1,30,"female",50.4418454711078,"north"
6,34,"female",57.1,"south"
2,30,"female",53.5890535649495,"south"
1,33,"female",69.5109398740649,"south"
3,37,"male",55.0944777718103,"north"
6,30,"male",61.9,"south"
3,34,"female",66.4645611246014,"south"
3,31,"male",36.7543305879862,"south"
6,31,"female",57.7,"north"
1,31,"male",38.5000986535512,"south"
3,36,"male",21.328110864566,"south"
6,34,"male",34.3987821450634,"north"
6,30,"female",57.8420002975785,"north"
1,35,"male",23.2736395526592,"south"
6,36,"female",74.6,"north"
1,38,"male",25.3432027021316,"south"
6,39,"female",50.6,"south"
1,38,"female",64.3355993965505,"south"
3,38,"male",26.0903148550501,"south"
1,31,"male",31.8975764897905,"north"
1,35,"male",34.101579713928,"south"
6,33,"female",29,"south"
3,33,"female",65.0035049400638,"south"
2,34,"female",65.3721500697896,"south"
1,33,"male",35.5060563563029,"south"
3,38,"male",46.2759176461087,"south"
2,35,"female",57.6505532667761,"north"
2,35,"male",56.4305626827262,"south"
6,34,"female",54.4068201675104,"north"
2,34,"female",50.5275539254187,"south"
1,31,"female",57.1517361242904,"north"
6,34,"male",41.2,"south"
1,32,"male",53.2236651127903,"north"
3,34,"female",57.0955125808862,"north"
1,38,"male",61.60411398448,"south"
3,39,"male",55.4543624601545,"north"
6,38,"female",72.0714885255062,"north"
3,36,"female",61.4933862652914,"south"
2,39,"male",61.6342841948771,"south"
6,30,"male",58.0929351456644,"north"
6,31,"male",49.5,"south"
2,34,"female",39.7037424253774,"south"
3,30,"female",80.8321853205908,"north"
6,31,"female",45.4,"north"
1,39,"male",35.3110816061405,"south"
6,33,"male",54.9,"south"
6,35,"female",68.5,"south"
3,35,"female",57.8544527733978,"south"
2,39,"female",44.6458949228671,"south"
6,31,"male",49.7,"south"
6,32,"female",74.188024744894,"north"
2,38,"female",34.8195697486358,"north"
1,37,"male",86.3962752624771,"south"
6,39,"male",37.2,"north"
3,35,"male",45.1920594083293,"north"
2,31,"female",48.6654425552627,"north"
3,38,"female",56.0389608825751,"south"
1,35,"male",36.1015050600253,"north"
2,30,"male",32.0036834212038,"south"
2,33,"male",54.5581834974519,"north"
1,33,"female",80.9709669333258,"north"
6,30,"male",82.3,"south"
6,37,"female",41.5,"north"
1,31,"female",50.1738733313643,"north"
3,31,"male",52.1276826201412,"south"
1,31,"male",59.9371194514327,"north"
2,32,"male",43.7299907843668,"north"
6,36,"female",70.9,"north"
1,33,"female",55.7768975682031,"south"
3,37,"female",53.1956726810214,"south"
2,38,"male",40.3992855599759,"south"
1,34,"male",69.9642049577453,"north"
6,30,"female",63.5,"south"
3,33,"female",31.8217697903549,"south"
6,30,"female",74.3,"south"
6,38,"male",45.6,"south"
2,37,"male",69.1773571223808,"south"
3,30,"female",83.601784633012,"south"
3,36,"female",64.4071595373561,"north"
3,32,"male",63.7153639736068,"north"
2,36,"female",55.5279667667351,"south"
2,38,"male",46.5000428301998,"south"
3,31,"female",46.1751817639337,"south"
1,34,"female",60.2057803235401,"north"
6,35,"female",55.3513474049232,"north"
3,36,"female",55.044035225667,"south"
2,38,"female",56.0392530066311,"south"
3,39,"female",71.9993483891519,"north"
1,34,"female",74.420354255081,"north"
2,30,"female",47.1884478504015,"north"
6,37,"female",52.1107625514874,"north"
3,35,"male",18.6592582146841,"north"
1,37,"female",43.7258404819351,"north"
3,33,"male",54.9169112287082,"south"
1,35,"male",33.736479322219,"north"
6,30,"male",24.5,"south"
2,35,"female",61.8665852871827,"north"
6,33,"male",74.3495254078959,"north"
1,39,"female",71.06979563202,"south"
6,37,"female",30.2259843882942,"north"
3,34,"female",47.2292038645685,"north"
1,32,"male",39.991083282894,"north"
1,37,"female",38.1276248818706,"north"
6,39,"female",37.045431838983,"north"
2,37,"female",62.495545719174,"north"
3,37,"female",59.5143743418847,"north"
6,33,"male",29.9,"north"
6,33,"female",73.9912654991259,"north"
1,38,"male",45.4295710924214,"south"
3,37,"male",40.0117931443644,"south"
1,39,"female",55.3337620738663,"north"
1,34,"male",66.3709013422147,"north"
3,39,"female",33.5737960106772,"north"
1,38,"female",51.1906464317434,"north"
6,38,"female",62.703893366805,"north"
6,37,"female",66.3763694864898,"north"
1,37,"male",49.4209676160818,"north"
1,31,"male",58.2147116930268,"south"
1,36,"male",58.3100092213768,"north"
3,31,"female",47.5925084288514,"south"
3,39,"female",37.3621782134484,"north"
6,32,"male",45.6,"north"
6,38,"male",35.2,"south"
1,37,"male",43.7410308552643,"south"
6,37,"male",48.4729079816559,"north"
3,33,"female",50.0476680500756,"south"
3,34,"female",83.565755584253,"north"
3,30,"female",55.4564970087127,"south"
2,34,"male",59.7579771723855,"south"
3,38,"female",46.8847521982141,"north"
3,30,"male",61.7537341391934,"north"
1,36,"female",63.3456217522174,"south"
1,38,"male",33.8427989506825,"north"
3,31,"female",54.5752278878494,"north"
6,39,"female",57.2,"south"
6,37,"male",55.9,"south"
6,30,"female",47.4,"south"
3,30,"male",34.3065996197896,"north"
2,34,"female",43.1117925940421,"north"
1,31,"female",73.0540791711021,"south"
3,34,"male",60.2041745657109,"north"
3,37,"male",60.1004683744821,"north"
2,36,"female",48.5103319156987,"south"
1,35,"male",54.0685797059655,"south"
2,36,"female",74.2917623379216,"north"
3,35,"male",46.230260762568,"north"
1,34,"male",75.2947070377727,"north"
3,38,"male",49.1626180312,"north"
3,39,"male",59.5161460363776,"north"
1,35,"female",27.1894458887566,"north"
3,36,"female",58.188235853121,"north"
3,32,"male",26.7907862770147,"north"
2,32,"female",46.8983822854637,"north"
2,39,"female",24.0461102061931,"north"
3,33,"female",68.27550613065,"north"
1,33,"female",53.4906172871677,"south"
6,38,"female",45.7904933419766,"north"
1,31,"female",55.3591169034041,"south"
3,37,"female",68.5769177044856,"south"
6,32,"male",42.5257881861497,"north"
6,38,"female",19.0196877878954,"north"
6,34,"female",63.7,"south"
1,37,"male",70.5944657808367,"south"
2,35,"male",65.4218762524176,"north"
2,31,"male",50.2531483410583,"north"
2,38,"male",41.0637869485283,"north"
1,36,"male",40.3337477321724,"south"
3,35,"female",31.6919888628109,"south"
3,34,"male",45.798762480388,"north"
3,38,"male",53.4859642295053,"north"
6,32,"female",43.3,"north"
6,38,"male",60.6,"north"
2,34,"female",55.5189577139557,"south"
1,39,"female",41.1901376680372,"south"
2,37,"female",67.8494324879652,"south"
3,35,"female",73.4931611411752,"north"
3,32,"female",61.8205225157436,"north"
1,30,"female",63.3679529417042,"south"
1,39,"female",75.7339503691009,"south"
2,33,"female",37.2593560797202,"south"
2,31,"male",29.4735967108532,"south"
6,35,"female",63.8,"south"
2,35,"male",58.9104264971045,"north"
2,37,"female",45.1626300994678,"south"
6,30,"female",60.8,"north"
6,37,"female",59.06033795827,"north"
6,32,"female",72.3581819376394,"north"
6,37,"male",41.8,"north"
2,38,"female",67.7498822819424,"south"
3,30,"female",60.2263158101666,"south"
3,30,"female",69.6838713732169,"north"
2,39,"female",52.6999358545753,"south"
2,35,"male",55.6767546265324,"south"
2,37,"male",53.556355720528,"north"
6,39,"female",55.449749611843,"north"
2,32,"female",75.6331104983431,"south"
3,35,"female",55.1108177868644,"north"
2,38,"female",70.6471278289434,"north"
2,35,"female",77.6982980558219,"south"
3,37,"female",67.1858252169895,"south"
3,35,"male",43.8018845211706,"south"
1,31,"female",85.8032094872273,"south"
1,36,"female",65.3604791031023,"south"
1,32,"female",64.9446176331386,"south"
2,38,"female",32.7854913851695,"south"
1,38,"female",46.964226960898,"south"
3,38,"male",18.6682769990041,"south"
3,38,"male",34.6404947605272,"north"
2,33,"male",54.8513699147962,"north"
1,37,"female",65.0169014631336,"north"
6,38,"female",40,"south"
3,33,"male",68.6002695662709,"north"
2,30,"female",30.4399215040814,"south"
2,33,"female",61.7330169499014,"north"
6,35,"female",64.9,"south"
3,36,"male",50.6908021722686,"north"
2,30,"male",50.8370093857605,"north"
6,35,"male",71.7,"north"
3,33,"female",53.6491815425427,"south"
2,30,"female",71.2519791386574,"south"
6,33,"female",87.058957554014,"north"
1,32,"male",25.5512629021071,"south"
6,34,"male",44.5,"north"
6,38,"female",59.2805194823096,"north"
3,34,"female",52.1536380764642,"south"
2,31,"female",74.4328401260818,"north"
3,33,"female",50.5004643874393,"south"
6,39,"female",31.9,"south"
3,36,"male",72.7696518025041,"north"
3,39,"male",65.4084503902957,"north"
1,33,"male",72.8663706184855,"south"
2,33,"female",55.3888250578854,"north"
2,38,"male",64.575643633108,"south"
1,34,"female",75.3365664900286,"north"
6,36,"female",28.9,"north"
6,39,"female",72.8,"south"
6,37,"male",33.0207139784435,"north"
1,36,"male",53.2984771778008,"south"
1,36,"male",34.372336774451,"south"
2,31,"female",51.4456115779688,"south"
6,37,"female",70.7,"south"
2,33,"female",72.8808821950037,"north"
2,30,"male",62.7710465246577,"north"
3,35,"male",52.3550949204498,"south"
1,35,"female",49.8085194970861,"north"
3,38,"female",58.7955581653581,"south"
3,36,"female",68.67385656013,"north"
1,31,"female",59.1253731877987,"north"
2,33,"female",45.9218164089229,"south"
1,32,"male",41.3431354374481,"south"
1,30,"female",53.3482982828731,"north"
2,30,"female",67.3695969381533,"south"
3,31,"male",30.2773881523386,"north"
6,30,"female",63.8,"south"
3,35,"female",73.2828845414418,"south"
3,33,"female",48.6050656772534,"south"
3,31,"female",49.369014776675,"south"
3,37,"female",55.9883464563142,"north"
3,36,"female",52.4903074691547,"north"
6,37,"male",48.8,"north"
3,31,"male",34.0071837004367,"north"
2,35,"female",41.9488397025511,"south"
3,39,"male",44.9496979906332,"south"
2,31,"female",59.3617835661716,"north"
6,32,"male",66.4,"south"
2,32,"female",33.9186484856611,"north"
3,37,"female",80.3413205446563,"south"
3,33,"male",38.6341470399874,"north"
6,38,"female",58.9662709693162,"north"
3,38,"female",50.623736597229,"north"
1,36,"male",34.3541647905213,"south"
1,32,"female",50.9532338118882,"south"
3,33,"male",50.610617844879,"south"
3,36,"female",76.7384315112282,"north"
1,30,"male",44.9810419497962,"north"
3,34,"male",73.9465339150122,"south"
3,34,"female",68.5491609640202,"north"
3,37,"female",82.5271167242407,"north"
2,31,"male",29.8870659190928,"south"
2,30,"male",71.4408284409812,"north"
1,39,"female",68.9293763416716,"south"
6,31,"male",45.4616321962053,"north"
1,30,"male",53.9636033501429,"north"
1,33,"female",52.5964643323104,"north"
2,32,"male",72.7717580039357,"south"
1,30,"female",44.4612400628734,"north"
6,34,"male",24.9,"south"
3,30,"female",56.0600636980124,"south"
2,39,"male",43.2018487424952,"north"
2,38,"female",58.3600456220977,"north"
3,32,"female",34.9244027594353,"south"
3,39,"male",37.860917499988,"south"
3,39,"male",37.7168498403457,"north"
2,33,"male",28.6406942645523,"south"
2,34,"female",41.4096378363946,"south"
6,33,"female",27.3,"south"
2,36,"male",45.4934060496117,"south"
2,34,"male",45.7880645044071,"north"
1,37,"female",60.5052215516799,"south"
6,38,"male",60.9864364865671,"north"
1,39,"female",62.8693358117296,"south"
2,34,"male",58.1907461303482,"north"
6,39,"female",44.8,"south"
6,34,"female",48.3,"north"
3,37,"male",66.2475997996275,"south"
6,31,"male",56.4,"north"
2,35,"female",65.9832545423042,"south"
3,30,"female",64.2059197769559,"north"
1,30,"female",87.091388443071,"north"
2,35,"male",22.486872430068,"north"
1,32,"female",46.8798288179816,"north"
2,37,"female",56.3503639437975,"south"
6,39,"female",42.8,"north"
2,35,"female",69.9371327293313,"north"
2,35,"female",44.4343429002821,"north"
2,32,"male",63.3579794909512,"north"
1,38,"female",46.6499662566385,"south"
2,37,"male",66.6975997996275,"south"
1,31,"male",43.1793758848543,"south"
6,32,"male",37.2,"south"
1,34,"male",40.6821464460855,"north"
1,35,"female",67.8955321246058,"south"
6,30,"female",49.2,"south"
6,33,"male",51.9,"south"
1,30,"female",26.7757732433769,"south"
6,31,"male",38.9,"north"
3,31,"male",53.2266774385333,"north"
6,38,"female",58.5,"south"
2,39,"male",43.8858098290796,"south"
3,35,"male",54.0839214883409,"north"
6,34,"female",51.9,"south"
2,31,"male",39.6805660664731,"south"
2,39,"male",38.8019461467169,"south"
3,30,"female",48.7910556612999,"south"
2,38,"female",34.1725245332241,"south"
1,38,"male",36.6511536816092,"south"
6,36,"female",49.0580733441065,"north"
6,33,"female",39.5,"south"
6,38,"male",46.3,"south"
3,39,"male",38.0683300022235,"north"
3,31,"female",46.2678592379856,"north"
2,37,"female",35.5380334083293,"south"
6,35,"male",45.6,"north"
6,30,"male",70.5253840095328,"north"
2,30,"female",51.1800925177302,"north"
1,35,"female",65.316634449626,"south"
2,39,"female",75.6168507002699,"north"
1,35,"male",36.5998963743447,"south"
3,33,"female",41.1941775197104,"north"
3,35,"female",67.174595381423,"north"
1,38,"female",60.3806854075866,"north"
6,39,"female",40.7787605152989,"north"
3,31,"female",57.3553263889809,"north"
3,38,"male",62.8452838663828,"south"
6,31,"male",28.3,"north"
6,31,"female",63.2,"south"
2,31,"female",23.109656382044,"south"
3,33,"female",47.2021679806799,"north"
1,32,"male",48.0450335658201,"north"
1,31,"female",59.8643662058672,"north"
2,35,"female",57.6710741641749,"south"
3,37,"male",37.2274728933578,"north"
3,39,"female",67.3768406403111,"north"
6,30,"male",43.8,"south"
3,30,"female",62.9650654919097,"south"
2,38,"female",56.7442865521284,"south"
1,35,"male",35.4684091579558,"south"
3,33,"female",51.0586181430223,"north"
3,35,"female",41.2743257707086,"north"
6,38,"female",43.2789483832441,"north"
6,31,"male",46.1,"south"
3,33,"male",61.2762614516655,"north"
6,31,"male",54.8,"north"
1,33,"female",76.2520958665772,"north"
6,34,"female",76.6304607506377,"north"
1,33,"female",36.1511500917285,"north"
2,37,"female",75.4156859997942,"south"
6,33,"male",38.3,"north"
2,33,"male",55.5063306783454,"north"
2,35,"female",57.9097210189594,"north"
1,35,"female",66.0191392146436,"south"
1,37,"male",40.3072336625508,"north"
6,39,"female",74.6184542681168,"north"
3,31,"male",70.1269491089914,"north"
1,31,"female",47.1314169905292,"south"
6,34,"female",42.282694088222,"north"
6,34,"male",14.9,"south"
3,38,"female",60.8925145336927,"south"
2,37,"male",31.3891352167596,"north"
6,34,"female",80.6381584279793,"north"
3,33,"female",46.3729675043641,"north"
3,30,"male",22.8741738643338,"south"
3,31,"male",31.2594294470794,"north"
6,38,"female",37,"south"
2,38,"male",49.8020517370197,"south"
6,30,"female",50.8225544870552,"north"
3,34,"male",50.5275793953371,"south"
3,35,"female",78.9716319815106,"north"
6,33,"male",29.4,"north"
2,38,"female",55.8035230657067,"north"
2,35,"female",70.6788672515179,"south"
1,33,"male",34.0857170195218,"south"
2,32,"female",33.8551444621199,"south"
1,37,"male",55.7903720860363,"north"
1,37,"female",61.2129887790619,"south"
1,30,"female",46.2736088834446,"south"
6,39,"female",35.2,"south"
1,30,"female",46.1352648941431,"north"
1,39,"female",47.1039596796927,"south"
2,35,"male",65.1578977484288,"south"
2,35,"male",20.937726701675,"south"
3,39,"female",44.3061664640816,"north"
1,34,"male",46.9418771310625,"north"
3,30,"male",31.8586413880414,"north"
6,36,"male",50.1,"south"
6,32,"female",55.4,"south"
1,36,"female",52.6071473551203,"north"
1,39,"male",30.8231862153246,"south"
3,37,"female",20.8171982997681,"south"
6,37,"male",40.2,"north"
3,33,"female",79.2630330820849,"north"
3,37,"male",32.6604663224984,"south"
2,32,"female",57.2190911444259,"north"
6,34,"male",38.4,"south"
1,32,"female",51.9823144370877,"south"
2,36,"male",65.544669642355,"north"
3,32,"male",41.001070600239,"south"
6,30,"male",53.8,"south"
1,37,"female",80.9981544937556,"north"
1,30,"male",26.4096332872036,"south"
1,38,"male",59.6502487526074,"north"
3,35,"female",43.0135808667401,"south"
3,38,"male",29.6994923795294,"south"
3,36,"male",48.287160651259,"north"
6,32,"female",32.7,"south"
2,38,"female",35.0592595897102,"north"
2,36,"female",40.9948823807602,"north"
6,30,"female",63.7,"south"
2,35,"male",52.7300273346665,"north"
3,31,"male",54.2848921804729,"south"
3,33,"male",59.0385013186134,"south"
3,36,"male",34.7720811878532,"north"
6,37,"male",63.9,"south"
6,37,"male",53.5,"south"
2,38,"male",42.1696632041664,"south"
2,35,"female",41.8231918029774,"north"
3,39,"female",49.8746912570247,"south"
1,39,"male",40.1557115241563,"south"
3,36,"male",57.2600092213768,"north"
3,35,"female",21.3141735567917,"south"
3,32,"female",61.888891092829,"north"
1,37,"female",42.720719165891,"north"
6,34,"male",52.9,"north"
3,34,"male",44.3108377389038,"north"
1,31,"male",60.9900638866872,"north"
1,37,"male",49.5275564630655,"north"
2,34,"female",53.0334108009344,"north"
2,36,"female",74.7109804307123,"south"
3,31,"female",79.0426058674777,"north"
6,30,"male",38.3,"south"
6,36,"female",61.7,"south"
2,31,"female",76.834613480641,"north"
2,38,"female",59.4385245492594,"north"
1,38,"male",76.9790736070511,"north"
2,33,"male",65.6518741637322,"north"
1,37,"female",52.2310779831873,"south"
6,37,"male",75.8,"south"
1,39,"female",72.4649372570396,"south"
6,32,"female",63.6,"south"
2,37,"male",54.9958959359646,"south"
6,38,"male",43.9,"south"
2,33,"female",46.8923296092709,"north"
6,37,"female",43.4,"south"
3,34,"female",73.3087017477906,"north"
2,35,"male",61.6717334539376,"north"
2,32,"male",49.0345804224755,"south"
6,35,"male",40.7,"south"
3,37,"male",63.9757036224782,"south"
2,34,"male",48.9785976288669,"south"
3,30,"female",66.9877617803146,"north"
3,39,"female",49.9121006799131,"north"
2,31,"male",29.7016593550603,"south"
3,36,"female",67.4978582308848,"north"
6,35,"female",70.9371316184039,"north"
6,36,"female",61.5335543872027,"north"
3,39,"male",54.8174365237193,"south"
1,35,"female",55.0818643964883,"north"
2,37,"male",25.774799399758,"south"
3,31,"female",37.2543663388838,"south"
2,32,"female",50.396437373247,"south"
1,30,"female",68.2051957663677,"north"
3,36,"male",61.2917449040662,"north"
3,37,"female",55.501051450746,"north"
6,37,"male",40.4,"south"
6,35,"male",76.6,"south"
2,31,"male",67.3063108904627,"south"
3,33,"male",68.6459436113976,"north"
3,38,"male",28.0511769234842,"south"
1,30,"female",54.7112150115249,"north"
3,39,"female",54.7153534018967,"north"
6,37,"male",39,"north"
2,33,"female",64.5712577757622,"south"
6,34,"male",20.3,"north"
2,39,"male",47.2704705381922,"north"
6,33,"female",58.3,"south"
3,37,"female",58.646645225341,"north"
3,30,"male",38.9737037052161,"north"
1,36,"male",23.6096460636808,"north"
6,37,"male",41.4,"south"
1,35,"male",59.4253445853033,"south"
2,35,"male",27.6532213971355,"south"
2,36,"female",41.6305967562784,"north"
6,38,"male",38.3,"north"
2,34,"male",48.8830194041631,"north"
2,38,"male",41.5067419302907,"north"
2,32,"female",48.408719818267,"south"
6,34,"male",29.3,"north"
1,31,"female",66.1342837259646,"north"
1,38,"male",53.3989726831904,"north"
6,32,"female",58.3,"south"
6,35,"male",62,"south"
3,35,"male",54.803751591056,"north"
2,37,"female",62.8284133539547,"south"
6,31,"female",30.3,"south"
6,33,"male",47.9006654632022,"north"
2,32,"female",68.8316440995063,"south"
6,39,"male",68.5101640294369,"north"
6,36,"male",58.3,"south"
6,31,"female",61.7,"north"
2,31,"male",64.8514668298057,"south"
1,31,"male",32.3094294470794,"north"
1,38,"male",37.0950523003661,"north"
2,30,"male",63.4749207484825,"south"
2,39,"female",60.863554843293,"south"
1,37,"female",37.9769643436471,"south"
2,38,"female",40.0105145609134,"north"
2,33,"male",61.6289976573566,"south"
6,31,"female",54.3,"south"
3,36,"female",58.2675523475971,"south"
2,38,"female",60.0599576226111,"north"
2,38,"female",37.8503558158212,"north"
2,32,"male",41.3891951446711,"south"
2,34,"male",48.5673435811212,"south"
1,34,"female",21.4266084905229,"south"
1,31,"female",59.4161706894097,"north"
1,31,"female",74.538054542083,"south"
1,32,"male",42.4308249639148,"south"
6,36,"male",69.8,"south"
6,39,"male",53.8,"south"
1,37,"male",64.9519745985851,"north"
3,37,"female",74.4843708756264,"north"
1,32,"male",32.5152459240107,"south"
2,34,"male",52.8285320888861,"north"
2,35,"female",47.4115121251744,"north"
1,37,"female",59.6958502693069,"north"
2,38,"female",46.1114048185186,"north"
1,38,"female",70.6730926694367,"south"
2,36,"female",65.1142349935624,"south"
2,30,"male",62.9797340687521,"south"
1,33,"female",70.5452169078197,"south"
2,39,"male",59.5988703642613,"south"
1,30,"female",60.7580925756061,"south"
2,33,"male",33.4639008213193,"north"
2,39,"male",50.3206266500176,"north"
3,31,"male",52.6604994961728,"south"
6,32,"female",62.5142447098885,"north"
